-1.830070336021510E-01 -1.745907917286406E-01 4.525973923868079E-02 1.140217273403246E-01 3.836601806661218E-01 3.660161764212330E-01 -9.488356480857020E-02 -2.390377880576613E-01 -8.978463832370641E-02 -8.565556624497585E-02 2.220477124941760E-02 5.593992399522173E-02 -8.226540125766346E-01 -7.848212855399755E-01 2.034517764700567E-01 5.125509641413838E-01 3.836601806661214E-01 3.660161764212329E-01 -9.488356480857013E-02 -2.390377880576610E-01 -8.043140819863596E-01 -7.673247831434313E-01 1.989161012021001E-01 5.011243510542011E-01 1.882265937122464E-01 1.795703114452320E-01 -4.655059634331627E-02 -1.172737513089967E-01 1.724630911055604E+00 1.645317506514381E+00 -4.265210127772261E-01 -1.074523703447246E+00 -8.978463832370641E-02 -8.565556624497571E-02 2.220477124941754E-02 5.593992399522173E-02 1.882265937122466E-01 1.795703114452320E-01 -4.655059634331621E-02 -1.172737513089968E-01 -4.404902434757552E-02 -4.202327027733981E-02 1.089382914114479E-02 2.744455087275698E-02 -4.036002962886709E-01 -3.850392735403843E-01 9.981498419558484E-02 2.514613893908841E-01 -8.226540125766345E-01 -7.848212855399754E-01 2.034517764700567E-01 5.125509641413837E-01 1.724630911055604E+00 1.645317506514380E+00 -4.265210127772261E-01 -1.074523703447247E+00 -4.036002962886705E-01 -3.850392735403846E-01 9.981498419558496E-02 2.514613893908840E-01 -3.697997891598429E+00 -3.527932052647754E+00 9.145573095446830E-01 2.304021320937776E+00 
7.425719023561897E-02 5.496263274183034E-02 -5.496263274183031E-02 -7.425719023561897E-02 -1.556744921809457E-01 -1.152249353074507E-01 1.152249353074506E-01 1.556744921809456E-01 3.643114057973197E-02 2.696508437359837E-02 -2.696508437359836E-02 -3.643114057973196E-02 3.338012441795046E-01 2.470682655025080E-01 -2.470682655025079E-01 -3.338012441795045E-01 -1.556744921809457E-01 -1.152249353074508E-01 1.152249353074508E-01 1.556744921809457E-01 3.263596082601402E-01 2.415602210863828E-01 -2.415602210863826E-01 -3.263596082601401E-01 -7.637508625531070E-02 -5.653022694713703E-02 5.653022694713701E-02 7.637508625531068E-02 -6.997886536257124E-01 -5.179596298229017E-01 5.179596298229013E-01 6.997886536257123E-01 3.643114057973197E-02 2.696508437359824E-02 -2.696508437359823E-02 -3.643114057973196E-02 -7.637508625531091E-02 -5.653022694713705E-02 5.653022694713701E-02 7.637508625531089E-02 1.787339380508322E-02 1.322927485462113E-02 -1.322927485462112E-02 -1.787339380508322E-02 1.637654214198887E-01 1.212135644339923E-01 -1.212135644339922E-01 -1.637654214198887E-01 3.338012441795046E-01 2.470682655025080E-01 -2.470682655025079E-01 -3.338012441795046E-01 -6.997886536257125E-01 -5.179596298229016E-01 5.179596298229012E-01 6.997886536257124E-01 1.637654214198888E-01 1.212135644339923E-01 -1.212135644339922E-01 -1.637654214198888E-01 1.500504803134051E+00 1.110622340548109E+00 -1.110622340548109E+00 -1.500504803134051E+00 
-1.140217273403246E-01 -4.525973923868081E-02 1.745907917286405E-01 1.830070336021510E-01 2.390377880576613E-01 9.488356480857026E-02 -3.660161764212328E-01 -3.836601806661217E-01 -5.593992399522174E-02 -2.220477124941762E-02 8.565556624497579E-02 8.978463832370639E-02 -5.125509641413839E-01 -2.034517764700568E-01 7.848212855399751E-01 8.226540125766345E-01 2.390377880576610E-01 9.488356480857019E-02 -3.660161764212326E-01 -3.836601806661213E-01 -5.011243510542012E-01 -1.989161012021002E-01 7.673247831434308E-01 8.043140819863595E-01 1.172737513089967E-01 4.655059634331629E-02 -1.795703114452319E-01 -1.882265937122463E-01 1.074523703447247E+00 4.265210127772264E-01 -1.645317506514380E+00 -1.724630911055604E+00 -5.593992399522174E-02 -2.220477124941755E-02 8.565556624497567E-02 8.978463832370639E-02 1.172737513089969E-01 4.655059634331624E-02 -1.795703114452319E-01 -1.882265937122466E-01 -2.744455087275699E-02 -1.089382914114480E-02 4.202327027733979E-02 4.404902434757551E-02 -2.514613893908841E-01 -9.981498419558489E-02 3.850392735403840E-01 4.036002962886709E-01 -5.125509641413837E-01 -2.034517764700568E-01 7.848212855399750E-01 8.226540125766345E-01 1.074523703447247E+00 4.265210127772264E-01 -1.645317506514379E+00 -1.724630911055604E+00 -2.514613893908841E-01 -9.981498419558502E-02 3.850392735403844E-01 4.036002962886704E-01 -2.304021320937776E+00 -9.145573095446834E-01 3.527932052647752E+00 3.697997891598428E+00 
% cubature s weak differentiation matrix
-3.697997891598430E+00 -4.036002962886709E-01 1.724630911055604E+00 -8.226540125766345E-01 -3.527932052647755E+00 -3.850392735403846E-01 1.645317506514380E+00 -7.848212855399754E-01 9.145573095446833E-01 9.981498419558510E-02 -4.265210127772260E-01 2.034517764700567E-01 2.304021320937776E+00 2.514613893908841E-01 -1.074523703447246E+00 5.125509641413837E-01 -4.036002962886709E-01 -4.404902434757570E-02 1.882265937122465E-01 -8.978463832370630E-02 -3.850392735403844E-01 -4.202327027733980E-02 1.795703114452319E-01 -8.565556624497568E-02 9.981498419558490E-02 1.089382914114468E-02 -4.655059634331627E-02 2.220477124941755E-02 2.514613893908842E-01 2.744455087275701E-02 -1.172737513089967E-01 5.593992399522175E-02 1.724630911055603E+00 1.882265937122465E-01 -8.043140819863586E-01 3.836601806661212E-01 1.645317506514380E+00 1.795703114452320E-01 -7.673247831434304E-01 3.660161764212328E-01 -4.265210127772261E-01 -4.655059634331627E-02 1.989161012020999E-01 -9.488356480857006E-02 -1.074523703447246E+00 -1.172737513089967E-01 5.011243510542005E-01 -2.390377880576610E-01 -8.226540125766346E-01 -8.978463832370630E-02 3.836601806661214E-01 -1.830070336021510E-01 -7.848212855399755E-01 -8.565556624497575E-02 3.660161764212327E-01 -1.745907917286405E-01 2.034517764700566E-01 2.220477124941761E-02 -9.488356480857006E-02 4.525973923868070E-02 5.125509641413837E-01 5.593992399522175E-02 -2.390377880576612E-01 1.140217273403248E-01 
2.954101499495919E-01 -1.895220794653656E+00 -1.895220794653655E+00 2.954101499495919E-01 2.818246432893902E-01 -1.808062195896256E+00 -1.808062195896255E+00 2.818246432893902E-01 -7.305831962854674E-02 4.687098483450959E-01 4.687098483450956E-01 -7.305831962854673E-02 -1.840539945822111E-01 1.180808980093609E+00 1.180808980093608E+00 -1.840539945822111E-01 3.224112818376995E-02 -2.068448108076230E-01 -2.068448108076229E-01 3.224112818376994E-02 3.075840302436782E-02 -1.973323023331016E-01 -1.973323023331015E-01 3.075840302436781E-02 -7.973600935637272E-03 5.115509505705282E-02 5.115509505705280E-02 -7.973600935637270E-03 -2.008769310422323E-02 1.288737495791561E-01 1.288737495791561E-01 -2.008769310422323E-02 -1.377700828873165E-01 8.838718846111218E-01 8.838718846111213E-01 -1.377700828873164E-01 -1.314342261844863E-01 8.432238318031925E-01 8.432238318031919E-01 -1.314342261844863E-01 3.407212227660578E-02 -2.185916586401116E-01 -2.185916586401115E-01 3.407212227660578E-02 8.583704416947012E-02 -5.506924900493211E-01 -5.506924900493209E-01 8.583704416947012E-02 6.571673438863254E-02 -4.216094863068173E-01 -4.216094863068171E-01 6.571673438863254E-02 6.269451212282404E-02 -4.022202456690029E-01 -4.022202456690027E-01 6.269451212282402E-02 -1.625250245033315E-02 1.042688635251256E-01 1.042688635251255E-01 -1.625250245033314E-02 -4.094452230971050E-02 2.626819360193446E-01 2.626819360193445E-01 -4.094452230971050E-02 
-8.226540125766345E-01 1.724630911055605E+00 -4.036002962886707E-01 -3.697997891598430E+00 -7.848212855399755E-01 1.645317506514381E+00 -3.850392735403844E-01 -3.527932052647754E+00 2.034517764700567E-01 -4.265210127772263E-01 9.981498419558504E-02 9.145573095446831E-01 5.125509641413838E-01 -1.074523703447247E+00 2.514613893908839E-01 2.304021320937776E+00 -8.978463832370631E-02 1.882265937122466E-01 -4.404902434757567E-02 -4.036002962886708E-01 -8.565556624497569E-02 1.795703114452319E-01 -4.202327027733977E-02 -3.850392735403843E-01 2.220477124941755E-02 -4.655059634331629E-02 1.089382914114468E-02 9.981498419558489E-02 5.593992399522175E-02 -1.172737513089968E-01 2.744455087275700E-02 2.514613893908842E-01 3.836601806661212E-01 -8.043140819863590E-01 1.882265937122464E-01 1.724630911055603E+00 3.660161764212329E-01 -7.673247831434309E-01 1.795703114452319E-01 1.645317506514380E+00 -9.488356480857008E-02 1.989161012021000E-01 -4.655059634331624E-02 -4.265210127772260E-01 -2.390377880576610E-01 5.011243510542008E-01 -1.172737513089966E-01 -1.074523703447246E+00 -1.830070336021510E-01 3.836601806661216E-01 -8.978463832370626E-02 -8.226540125766346E-01 -1.745907917286405E-01 3.660161764212329E-01 -8.565556624497569E-02 -7.848212855399754E-01 4.525973923868071E-02 -9.488356480857012E-02 2.220477124941760E-02 2.034517764700566E-01 1.140217273403248E-01 -2.390377880576613E-01 5.593992399522172E-02 5.125509641413836E-01 
1.500504803134052E+00 1.637654214198888E-01 -6.997886536257123E-01 3.338012441795046E-01 1.110622340548110E+00 1.212135644339924E-01 -5.179596298229013E-01 2.470682655025081E-01 -1.110622340548109E+00 -1.212135644339924E-01 5.179596298229011E-01 -2.470682655025080E-01 -1.500504803134052E+00 -1.637654214198887E-01 6.997886536257122E-01 -3.338012441795046E-01 1.637654214198888E-01 1.787339380508324E-02 -7.637508625531084E-02 3.643114057973191E-02 1.212135644339924E-01 1.322927485462114E-02 -5.653022694713703E-02 2.696508437359825E-02 -1.212135644339923E-01 -1.322927485462113E-02 5.653022694713701E-02 -2.696508437359824E-02 -1.637654214198888E-01 -1.787339380508324E-02 7.637508625531082E-02 -3.643114057973190E-02 -6.997886536257123E-01 -7.637508625531077E-02 3.263596082601397E-01 -1.556744921809456E-01 -5.179596298229014E-01 -5.653022694713705E-02 2.415602210863826E-01 -1.152249353074508E-01 5.179596298229011E-01 5.653022694713701E-02 -2.415602210863824E-01 1.152249353074507E-01 6.997886536257122E-01 7.637508625531075E-02 -3.263596082601397E-01 1.556744921809456E-01 3.338012441795045E-01 3.643114057973205E-02 -1.556744921809456E-01 7.425719023561900E-02 2.470682655025080E-01 2.696508437359835E-02 -1.152249353074507E-01 5.496263274183032E-02 -2.470682655025079E-01 -2.696508437359834E-02 1.152249353074506E-01 -5.496263274183029E-02 -3.338012441795045E-01 -3.643114057973205E-02 1.556744921809456E-01 -7.425719023561898E-02 
-1.198660361329507E-01 7.690074436868162E-01 7.690074436868158E-01 -1.198660361329507E-01 -8.872074072948426E-02 5.691930110603379E-01 5.691930110603376E-01 -8.872074072948424E-02 8.872074072948422E-02 -5.691930110603376E-01 -5.691930110603373E-01 8.872074072948420E-02 1.198660361329507E-01 -7.690074436868161E-01 -7.690074436868156E-01 1.198660361329507E-01 -1.308220532199830E-02 8.392964009669482E-02 8.392964009669478E-02 -1.308220532199830E-02 -9.683000990001281E-03 6.212184934753861E-02 6.212184934753857E-02 -9.683000990001280E-03 9.683000990001276E-03 -6.212184934753857E-02 -6.212184934753855E-02 9.683000990001274E-03 1.308220532199830E-02 -8.392964009669480E-02 -8.392964009669476E-02 1.308220532199829E-02 5.590178176419665E-02 -3.586410936651107E-01 -3.586410936651105E-01 5.590178176419664E-02 4.137658711527303E-02 -2.654538726108260E-01 -2.654538726108259E-01 4.137658711527303E-02 -4.137658711527301E-02 2.654538726108259E-01 2.654538726108257E-01 -4.137658711527301E-02 -5.590178176419664E-02 3.586410936651107E-01 3.586410936651104E-01 -5.590178176419664E-02 -2.666531417458576E-02 1.710728555815405E-01 1.710728555815404E-01 -2.666531417458576E-02 -1.973675364328929E-02 1.266222772985322E-01 1.266222772985321E-01 -1.973675364328929E-02 1.973675364328928E-02 -1.266222772985321E-01 -1.266222772985320E-01 1.973675364328928E-02 2.666531417458576E-02 -1.710728555815405E-01 -1.710728555815404E-01 2.666531417458576E-02 
3.338012441795046E-01 -6.997886536257126E-01 1.637654214198887E-01 1.500504803134052E+00 2.470682655025081E-01 -5.179596298229017E-01 1.212135644339924E-01 1.110622340548109E+00 -2.470682655025080E-01 5.179596298229013E-01 -1.212135644339923E-01 -1.110622340548109E+00 -3.338012441795046E-01 6.997886536257125E-01 -1.637654214198886E-01 -1.500504803134051E+00 3.643114057973192E-02 -7.637508625531088E-02 1.787339380508323E-02 1.637654214198888E-01 2.696508437359826E-02 -5.653022694713707E-02 1.322927485462113E-02 1.212135644339924E-01 -2.696508437359824E-02 5.653022694713703E-02 -1.322927485462113E-02 -1.212135644339923E-01 -3.643114057973191E-02 7.637508625531086E-02 -1.787339380508323E-02 -1.637654214198888E-01 -1.556744921809456E-01 3.263596082601399E-01 -7.637508625531073E-02 -6.997886536257122E-01 -1.152249353074508E-01 2.415602210863827E-01 -5.653022694713701E-02 -5.179596298229013E-01 1.152249353074507E-01 -2.415602210863826E-01 5.653022694713698E-02 5.179596298229010E-01 1.556744921809456E-01 -3.263596082601398E-01 7.637508625531071E-02 6.997886536257122E-01 7.425719023561900E-02 -1.556744921809456E-01 3.643114057973203E-02 3.338012441795045E-01 5.496263274183033E-02 -1.152249353074507E-01 2.696508437359834E-02 2.470682655025080E-01 -5.496263274183030E-02 1.152249353074507E-01 -2.696508437359832E-02 -2.470682655025079E-01 -7.425719023561900E-02 1.556744921809456E-01 -3.643114057973203E-02 -3.338012441795045E-01 
-2.304021320937776E+00 -2.514613893908841E-01 1.074523703447246E+00 -5.125509641413838E-01 -9.145573095446837E-01 -9.981498419558515E-02 4.265210127772263E-01 -2.034517764700568E-01 3.527932052647754E+00 3.850392735403844E-01 -1.645317506514379E+00 7.848212855399750E-01 3.697997891598430E+00 4.036002962886708E-01 -1.724630911055603E+00 8.226540125766343E-01 -2.514613893908842E-01 -2.744455087275702E-02 1.172737513089967E-01 -5.593992399522175E-02 -9.981498419558496E-02 -1.089382914114469E-02 4.655059634331629E-02 -2.220477124941756E-02 3.850392735403841E-01 4.202327027733977E-02 -1.795703114452318E-01 8.565556624497563E-02 4.036002962886708E-01 4.404902434757569E-02 -1.882265937122465E-01 8.978463832370628E-02 1.074523703447246E+00 1.172737513089967E-01 -5.011243510542006E-01 2.390377880576610E-01 4.265210127772263E-01 4.655059634331630E-02 -1.989161012021000E-01 9.488356480857012E-02 -1.645317506514379E+00 -1.795703114452319E-01 7.673247831434299E-01 -3.660161764212326E-01 -1.724630911055603E+00 -1.882265937122465E-01 8.043140819863585E-01 -3.836601806661212E-01 -5.125509641413837E-01 -5.593992399522175E-02 2.390377880576612E-01 -1.140217273403248E-01 -2.034517764700567E-01 -2.220477124941762E-02 9.488356480857012E-02 -4.525973923868073E-02 7.848212855399751E-01 8.565556624497569E-02 -3.660161764212325E-01 1.745907917286404E-01 8.226540125766346E-01 8.978463832370628E-02 -3.836601806661213E-01 1.830070336021510E-01 
1.840539945822111E-01 -1.180808980093609E+00 -1.180808980093608E+00 1.840539945822111E-01 7.305831962854678E-02 -4.687098483450962E-01 -4.687098483450959E-01 7.305831962854677E-02 -2.818246432893901E-01 1.808062195896255E+00 1.808062195896254E+00 -2.818246432893901E-01 -2.954101499495919E-01 1.895220794653655E+00 1.895220794653654E+00 -2.954101499495919E-01 2.008769310422324E-02 -1.288737495791562E-01 -1.288737495791561E-01 2.008769310422323E-02 7.973600935637275E-03 -5.115509505705285E-02 -5.115509505705282E-02 7.973600935637273E-03 -3.075840302436780E-02 1.973323023331015E-01 1.973323023331014E-01 -3.075840302436780E-02 -3.224112818376994E-02 2.068448108076229E-01 2.068448108076228E-01 -3.224112818376994E-02 -8.583704416947013E-02 5.506924900493212E-01 5.506924900493210E-01 -8.583704416947012E-02 -3.407212227660580E-02 2.185916586401117E-01 2.185916586401116E-01 -3.407212227660579E-02 1.314342261844862E-01 -8.432238318031919E-01 -8.432238318031915E-01 1.314342261844862E-01 1.377700828873164E-01 -8.838718846111216E-01 -8.838718846111211E-01 1.377700828873164E-01 4.094452230971050E-02 -2.626819360193447E-01 -2.626819360193446E-01 4.094452230971050E-02 1.625250245033315E-02 -1.042688635251256E-01 -1.042688635251256E-01 1.625250245033315E-02 -6.269451212282401E-02 4.022202456690027E-01 4.022202456690025E-01 -6.269451212282399E-02 -6.571673438863254E-02 4.216094863068172E-01 4.216094863068170E-01 -6.571673438863254E-02 
-5.125509641413838E-01 1.074523703447247E+00 -2.514613893908840E-01 -2.304021320937776E+00 -2.034517764700569E-01 4.265210127772265E-01 -9.981498419558510E-02 -9.145573095446836E-01 7.848212855399751E-01 -1.645317506514380E+00 3.850392735403842E-01 3.527932052647753E+00 8.226540125766345E-01 -1.724630911055604E+00 4.036002962886706E-01 3.697997891598430E+00 -5.593992399522177E-02 1.172737513089968E-01 -2.744455087275700E-02 -2.514613893908842E-01 -2.220477124941756E-02 4.655059634331632E-02 -1.089382914114468E-02 -9.981498419558495E-02 8.565556624497565E-02 -1.795703114452319E-01 4.202327027733976E-02 3.850392735403841E-01 8.978463832370630E-02 -1.882265937122466E-01 4.404902434757566E-02 4.036002962886708E-01 2.390377880576611E-01 -5.011243510542009E-01 1.172737513089967E-01 1.074523703447246E+00 9.488356480857013E-02 -1.989161012021001E-01 4.655059634331627E-02 4.265210127772263E-01 -3.660161764212326E-01 7.673247831434304E-01 -1.795703114452318E-01 -1.645317506514379E+00 -3.836601806661212E-01 8.043140819863589E-01 -1.882265937122463E-01 -1.724630911055603E+00 -1.140217273403248E-01 2.390377880576613E-01 -5.593992399522173E-02 -5.125509641413837E-01 -4.525973923868074E-02 9.488356480857017E-02 -2.220477124941761E-02 -2.034517764700567E-01 1.745907917286404E-01 -3.660161764212327E-01 8.565556624497565E-02 7.848212855399750E-01 1.830070336021510E-01 -3.836601806661215E-01 8.978463832370624E-02 8.226540125766345E-01 
2.954101499495919E-01 3.224112818377002E-02 -1.377700828873165E-01 6.571673438863249E-02 2.818246432893903E-01 3.075840302436785E-02 -1.314342261844863E-01 6.269451212282411E-02 -7.305831962854678E-02 -7.973600935637369E-03 3.407212227660575E-02 -1.625250245033315E-02 -1.840539945822111E-01 -2.008769310422330E-02 8.583704416947012E-02 -4.094452230971039E-02 -1.895220794653656E+00 -2.068448108076228E-01 8.838718846111219E-01 -4.216094863068174E-01 -1.808062195896256E+00 -1.973323023331016E-01 8.432238318031920E-01 -4.022202456690029E-01 4.687098483450958E-01 5.115509505705288E-02 -2.185916586401116E-01 1.042688635251255E-01 1.180808980093609E+00 1.288737495791562E-01 -5.506924900493211E-01 2.626819360193448E-01 -1.895220794653655E+00 -2.068448108076227E-01 8.838718846111214E-01 -4.216094863068172E-01 -1.808062195896255E+00 -1.973323023331016E-01 8.432238318031917E-01 -4.022202456690027E-01 4.687098483450955E-01 5.115509505705286E-02 -2.185916586401114E-01 1.042688635251255E-01 1.180808980093608E+00 1.288737495791561E-01 -5.506924900493209E-01 2.626819360193447E-01 2.954101499495919E-01 3.224112818377001E-02 -1.377700828873164E-01 6.571673438863247E-02 2.818246432893903E-01 3.075840302436784E-02 -1.314342261844863E-01 6.269451212282409E-02 -7.305831962854677E-02 -7.973600935637369E-03 3.407212227660574E-02 -1.625250245033314E-02 -1.840539945822111E-01 -2.008769310422330E-02 8.583704416947011E-02 -4.094452230971039E-02 
-2.359848741166260E-02 1.513974522290014E-01 1.513974522290013E-01 -2.359848741166260E-02 -2.251322541928849E-02 1.444348915453363E-01 1.444348915453362E-01 -2.251322541928849E-02 5.836176706743731E-03 -3.744232707569943E-02 -3.744232707569941E-02 5.836176706743730E-03 1.470293378530043E-02 -9.432751669863761E-02 -9.432751669863756E-02 1.470293378530043E-02 1.513974522290014E-01 -9.712990558074874E-01 -9.712990558074869E-01 1.513974522290014E-01 1.444348915453362E-01 -9.266303475929190E-01 -9.266303475929184E-01 1.444348915453362E-01 -3.744232707569937E-02 2.402134012192804E-01 2.402134012192804E-01 -3.744232707569936E-02 -9.432751669863765E-02 6.051636045200313E-01 6.051636045200309E-01 -9.432751669863763E-02 1.513974522290013E-01 -9.712990558074869E-01 -9.712990558074863E-01 1.513974522290013E-01 1.444348915453361E-01 -9.266303475929185E-01 -9.266303475929180E-01 1.444348915453361E-01 -3.744232707569935E-02 2.402134012192804E-01 2.402134012192802E-01 -3.744232707569933E-02 -9.432751669863759E-02 6.051636045200309E-01 6.051636045200306E-01 -9.432751669863759E-02 -2.359848741166260E-02 1.513974522290014E-01 1.513974522290013E-01 -2.359848741166260E-02 -2.251322541928849E-02 1.444348915453363E-01 1.444348915453362E-01 -2.251322541928848E-02 5.836176706743730E-03 -3.744232707569942E-02 -3.744232707569940E-02 5.836176706743728E-03 1.470293378530043E-02 -9.432751669863759E-02 -9.432751669863754E-02 1.470293378530043E-02 
